51.1197 	EXP 	fixation: autoDraw = True
51.2363 	EXP 	Device response: <KeyPress from None: t=51.08712920011021, value=left, duration=0.1354300999082625>
51.6030 	INFO 	Keyboard events cleared
51.6027 	EXP 	grating: autoDraw = True
51.6187 	EXP 	fixation: autoDraw = False
51.9018 	EXP 	grating: autoDraw = False
52.5046 	EXP 	Device response: <KeyPress from None: t=52.50214250013232, value=left, duration=None>
52.5068 	DATA 	Keypress: left
52.5187 	EXP 	fixation: autoDraw = False
52.5187 	EXP 	grating: autoDraw = False
52.5187 	EXP 	grating: ori = 2.0
52.5187 	EXP 	fixation: autoDraw = True
52.6196 	EXP 	Device response: <KeyPress from None: t=52.50214250013232, value=left, duration=0.10612450004555285>
53.0196 	INFO 	Keyboard events cleared
53.0193 	EXP 	fixation: autoDraw = False
53.0193 	EXP 	grating: autoDraw = True
53.3188 	EXP 	grating: autoDraw = False
53.7194 	EXP 	Device response: <KeyPress from None: t=53.718562999973074, value=left, duration=None>
53.7211 	DATA 	Keypress: left
53.7349 	EXP 	fixation: autoDraw = False
53.7349 	EXP 	grating: autoDraw = False
53.7349 	EXP 	grating: ori = 2.5
53.7349 	EXP 	fixation: autoDraw = True
53.8534 	EXP 	Device response: <KeyPress from None: t=53.718562999973074, value=left, duration=0.1201258001383394>
54.2190 	INFO 	Keyboard events cleared
54.2188 	EXP 	grating: autoDraw = True
54.2354 	EXP 	fixation: autoDraw = False
54.5175 	EXP 	grating: autoDraw = False
54.9685 	EXP 	Device response: <KeyPress from None: t=54.96318670012988, value=right, duration=None>
54.9702 	DATA 	Keypress: right
54.9843 	EXP 	fixation: autoDraw = False
54.9843 	EXP 	grating: autoDraw = False
54.9843 	EXP 	grating: ori = 2.5
54.9843 	EXP 	fixation: autoDraw = True
55.1025 	EXP 	Device response: <KeyPress from None: t=54.96318670012988, value=right, duration=0.13158080005086958>
55.4678 	INFO 	Keyboard events cleared
55.4676 	EXP 	grating: autoDraw = True
55.4854 	EXP 	fixation: autoDraw = False
55.7689 	EXP 	grating: autoDraw = False
56.1847 	EXP 	Device response: <KeyPress from None: t=56.17985730012879, value=right, duration=None>
56.1868 	DATA 	Keypress: right
56.2018 	EXP 	fixation: autoDraw = False
56.2018 	EXP 	grating: autoDraw = False
56.2018 	EXP 	grating: ori = 2.5
56.2018 	EXP 	fixation: autoDraw = True
56.3345 	EXP 	Device response: <KeyPress from None: t=56.17985730012879, value=right, duration=0.14013720001094043>
56.6849 	INFO 	Keyboard events cleared
56.6847 	EXP 	grating: autoDraw = True
56.7017 	EXP 	fixation: autoDraw = False
56.9841 	EXP 	grating: autoDraw = False
58.6181 	EXP 	Device response: <KeyPress from None: t=58.61742200003937, value=right, duration=None>
58.6202 	DATA 	Keypress: right
58.6344 	EXP 	fixation: autoDraw = False
58.6344 	EXP 	grating: autoDraw = False
58.6344 	EXP 	grating: ori = -2.0
58.6344 	EXP 	fixation: autoDraw = True
58.7348 	EXP 	Device response: <KeyPress from None: t=58.61742200003937, value=right, duration=0.10578650003299117>
59.1346 	INFO 	Keyboard events cleared
59.1344 	EXP 	fixation: autoDraw = False
59.1344 	EXP 	grating: autoDraw = True
59.4339 	EXP 	grating: autoDraw = False
59.9000 	EXP 	Device response: <KeyPress from None: t=59.89298740006052, value=left, duration=None>
59.9019 	DATA 	Keypress: left
59.9168 	EXP 	fixation: autoDraw = False
59.9168 	EXP 	grating: autoDraw = False
59.9168 	EXP 	grating: ori = 2.0
59.9168 	EXP 	fixation: autoDraw = True
60.0336 	EXP 	Device response: <KeyPress from None: t=59.89298740006052, value=left, duration=0.13610140001401305>
60.4004 	INFO 	Keyboard events cleared
60.4002 	EXP 	grating: autoDraw = True
60.4173 	EXP 	fixation: autoDraw = False
60.6999 	EXP 	grating: autoDraw = False
61.1842 	EXP 	Device response: <KeyPress from None: t=61.18331510014832, value=right, duration=None>
61.1862 	DATA 	Keypress: right
61.1999 	EXP 	fixation: autoDraw = False
61.1999 	EXP 	grating: autoDraw = False
61.1999 	EXP 	grating: ori = 2.0
61.1999 	EXP 	fixation: autoDraw = True
61.3164 	EXP 	Device response: <KeyPress from None: t=61.18331510014832, value=right, duration=0.12771529983729124>
61.6994 	INFO 	Keyboard events cleared
61.6992 	EXP 	fixation: autoDraw = False
61.6992 	EXP 	grating: autoDraw = True
62.0003 	EXP 	grating: autoDraw = False
62.7834 	EXP 	Device response: <KeyPress from None: t=62.77843299997039, value=right, duration=None>
62.7853 	DATA 	Keypress: right
62.7993 	EXP 	fixation: autoDraw = False
62.7993 	EXP 	grating: autoDraw = False
62.7993 	EXP 	grating: ori = 1.5
